Kanji,NR,KR,Meaning,W1,R1,M1
母,BO,haha,mother,祖母,そぼ,grandmother
母,BO,haha,mother,母校,ぼこう,alma mater
母,BO,haha,mother,伯母さん,おばさん,aunt
母,BO,haha,mother,母の日,ははのひ,mother’s day
母,BO,haha,mother,母乳,ぼにゅう,mother's milk​
母,BO,haha,mother,ぼこく,ぼこく,one's home country
母,BO,haha,mother,義母,ぎぼ,mother-in-law
母,BO,haha,mother,母国語,ぼこくご,mother tongue
半,HAN,naka,half,半島,はんとう,peninsula
半,HAN,naka,half,大半,たいはん,"majority, more than half"
半,HAN,naka,half,半ば,なかば,"middle, halfway, midway"
半,HAN,naka,half,過半数,かはんすう,majority
半,HAN,naka,half,半端,はんぱ,"remnant, fragment, incomplete set"
半,HAN,naka,half,半球,はんきゅう,hemisphere
半,HAN,naka,half,半径,はんけい,radius
半,HAN,naka,half,時半,じはん,half past the hour
半,HAN,naka,half,中途半端,ちゅうとはんぱ,"halfway, half measures, unfinished"
半,HAN,naka,half,半年,はんとし,half a year
半,HAN,naka,half,半数,はんすう,half the number
半,HAN,naka,half,上半身,じょうはんしん,upper body​
半,HAN,naka,half,半額,はんがく,half price
半,HAN,naka,half,半減,はんげん,reduction by half
半,HAN,naka,half,半値,はんね,half price
半,HAN,naka,half,前半,ぜんはん,first half​
半,HAN,naka,half,半生,はんせい,half a lifetime
半,HAN,naka,half,半日,はんにち,half day
半,HAN,naka,half,半袖,はんそで,short sleeves
半,HAN,naka,half,生半可,なまはんか,"superficial, half-hearted, shallow"
百,HYAKU,.,hundred,百,ひゃく,hundred
土,"DO, TO",tsuchi,"earth, ground, soil",土,つち,"earth, soil, dirt, clay"
西,"SEI, SAI",nishi,west,西,にし,west
読,"DOKU, TOKU",yo,read,読書,どくしょ,reading
読,"DOKU, TOKU",yo,read,読者,どくしゃ,reader
読,"DOKU, TOKU",yo,read,購読,こうどく,buying and reading
読,"DOKU, TOKU",yo,read,朗読,ろうどく,"reading aloud, recitation"
読,"DOKU, TOKU",yo,read,読み上げる,よみあげる,"to read out, read aloud"
読,"DOKU, TOKU",yo,read,解読,かいどく,"deciphering, decoding​"
読,"DOKU, TOKU",yo,read,読み方,よみかた,"way of reading, pronunciation"
読,"DOKU, TOKU",yo,read,愛読,あいどく,reading with pleasure
読,"DOKU, TOKU",yo,read,読み物,よみもの,reading material
読,"DOKU, TOKU",yo,read,音読,おんどく,reading aloud​
読,"DOKU, TOKU",yo,read,定期購読,ていきこうどく,subscription
読,"DOKU, TOKU",yo,read,読み取る,よみとる,to read and understand
読,"DOKU, TOKU",yo,read,句読点,くとうてん,punctuation mark
読,"DOKU, TOKU",yo,read,速読,そくどく,speed reading​
読,"DOKU, TOKU",yo,read,通読,つうどく,"reading through, reading over"
読,"DOKU, TOKU",yo,read,流し読み,ながしよみ,skimming
千,SEN,chi,thousand,何千,なんぜん,many thousands
千,SEN,chi,thousand,千切り,せんぎり,finely cut strips
千,SEN,chi,thousand,千里,せんり,"long distance​, distance measurement system"
千,SEN,chi,thousand,数千,すうせん,several thousand​
千,SEN,chi,thousand,千円札,せんえんさつ,thousand yen bill
千,SEN,chi,thousand,千葉,ちば,chiba
校,KOU,.,school,校長,こうちょう,principal
校,KOU,.,school,中学校,ちゅうがっこう,junior high school
校,KOU,.,school,高等学校,こうとうがっこう,senior high school
校,KOU,.,school,高校,こうこう,"senior high school, high school​"
校,KOU,.,school,高校生,こうこうせい,senior high school student
校,KOU,.,school,校舎,こうしゃ,school building
校,KOU,.,school,校庭,こうてい,schoolyard
校,KOU,.,school,登校,とうこう,going to school
校,KOU,.,school,母校,ぼこう,alma mater
校,KOU,.,school,転校,てんこう,changing schools
校,KOU,.,school,校正,こうせい,"proofreading, calibration"
校,KOU,.,school,校則,こうそく,school rules
校,KOU,.,school,校門,こうもん,school gate
校,KOU,.,school,専門学校,せんもんがっこう,"vocational school, technical school"
校,KOU,.,school,全校,ぜんこう,the whole school
校,KOU,.,school,将校,しょうこう,commissioned officer
校,KOU,.,school,開校,かいこう,opening a school
校,KOU,.,school,分校,ぶんこう,branch school
校,KOU,.,school,休校,きゅうこう,temporary closure of school
校,KOU,.,school,本校,ほんこう,main school
校,KOU,.,school,校閲,こうえつ,"revision, proofreading"
校,KOU,.,school,校章,こうしょう,school badge
校,KOU,.,school,閉校,へいこう,closing a school 
校,KOU,.,school,転校生,てんこうせい,transfer student
校,KOU,.,school,下校,げこう,leaving school 
右,"U, YUU",migi,right,左右,さゆう,left and right
右,"U, YUU",migi,right,右手,みぎて,right hand
右,"U, YUU",migi,right,右側,みぎがわ,right side
右,"U, YUU",migi,right,右足,みぎあし,right foot
右,"U, YUU",migi,right,右上,みぎうえ,upper right
右,"U, YUU",migi,right,右折,うせつ,turning to the right
右,"U, YUU",migi,right,右腕,みぎうで,right arm​See
右,"U, YUU",migi,right,右翼,うよく,right-wing politics
右,"U, YUU",migi,right,極右,きょくう,"far right, extreme right"
右,"U, YUU",migi,right,右派,うは,right wing​
右,"U, YUU",migi,right,右下,みぎした,lower right
南,NAN,minami,south,南極,なんきょく,south pole
南,NAN,minami,south,南北,なんぼく,north and south
南,NAN,minami,south,南瓜,かぼちゃ,pumpkin
南,NAN,minami,south,南極大陸,なんきょくたいりく,antartica
南,NAN,minami,south,南部,なんぶ,southern part
南,NAN,minami,south,南東,なんとう,southeast
南,NAN,minami,south,南側,みなみがわ,south side
南,NAN,minami,south,南方,なんぽう,"southward, southern direction"
南,NAN,minami,south,南口,みなみぐち,south exit
左,SA,hidari,left,左右,さゆう,left and right
左,SA,hidari,left,左利き,ひだりきき,left-hander​
左,SA,hidari,left,左手,ひだりて,left hand
左,SA,hidari,left,左側,ひだりがわ,left side
左,SA,hidari,left,左腕,さわん,left arm​
左,SA,hidari,left,左派,さは,left wing
左,SA,hidari,left,左足,ひだりあし,left foot
左,SA,hidari,left,左折,させつ,turning to the left
左,SA,hidari,left,左上,ひだりうえ,upper left
左,SA,hidari,left,左目,ひだりめ,left eye
左,SA,hidari,left,左肩,ひだりかた,left shoulder
左,SA,hidari,left,左記,さき,"undermentioned, the following, at left"
友,YUU,tomo,friend,友情,ゆうじょう,"friendship, fellowship, camaraderie"
友,YUU,tomo,friend,友達,ともだち,"friend, companion"
友,YUU,tomo,friend,友人,ゆうじん,friend
友,YUU,tomo,friend,親友,しんゆう,close friend
友,YUU,tomo,friend,交友,こうゆう,"friend, companion, acquaintance"
友,YUU,tomo,friend,旧友,きゅうゆう,old friend
友,YUU,tomo,friend,友好,ゆうこう,friendship
友,YUU,tomo,friend,友好的,ゆうこうてき,"friendly, amicable"
友,YUU,tomo,friend,悪友,あくゆう,"undesirable friend, bad company"
雨,U,"ame, ama",rain,梅雨,つゆ,rainy season
雨,U,"ame, ama",rain,雨戸,あまど,sliding storm shutter
雨,U,"ame, ama",rain,雨天,うてん,rainy weather
雨,U,"ame, ama",rain,雨具,あまぐ,rain gear
雨,U,"ame, ama",rain,雨季,うき,rainy season​
雨,U,"ame, ama",rain,雷雨,らいう,thunderstorm
雨,U,"ame, ama",rain,雨水,あまみず,rain water
雨,U,"ame, ama",rain,大雨,おおあめ,heavy rain
雨,U,"ame, ama",rain,豪雨,ごうう,"torrential rain, heavy rain"
雨,U,"ame, ama",rain,小雨,こさめ,"light rain, drizzle​"
雨,U,"ame, ama",rain,長雨,ながあめ,long spell of rain
雨,U,"ame, ama",rain,降雨,こうう,rainfall
雨,U,"ame, ama",rain,雨降り,あめふり,"rainfall, rainy weather​"
雨,U,"ame, ama",rain,雨宿り,あまやどり,taking shelter from rain
雨,U,"ame, ama",rain,暴風雨,ぼうふうう,"rainstorm, storm"
雨,U,"ame, ama",rain,雨漏り,あまもり,roof leak
雨,U,"ame, ama",rain,霧雨,きりさめ,"drizzle, light rain"
雨,U,"ame, ama",rain,雨量,うりょう,amount of rainfall
雨,U,"ame, ama",rain,時雨,しぐれ,rain shower in late autumn or early winter
雨,U,"ame, ama",rain,雨垂れ,あまだれ,raindrops
火,KA,hi,"fire, blaze, flame",火災,かさい,"conflagration, fire"
火,KA,hi,"fire, blaze, flame",火山,かざん,volcano
火,KA,hi,"fire, blaze, flame",花火,はなび,fireworks
火,KA,hi,"fire, blaze, flame",噴火,ふんか,eruption
火,KA,hi,"fire, blaze, flame",火事,かじ,"fire, conflagration"
火,KA,hi,"fire, blaze, flame",防火,ぼうか,"fire prevention, fire fighting, fire proof"
火,KA,hi,"fire, blaze, flame",火花,ひばな,spark
火,KA,hi,"fire, blaze, flame",下火,したび,"burning low, waning, declining"
火,KA,hi,"fire, blaze, flame",火薬,かやく,gunpowder
火,KA,hi,"fire, blaze, flame",焚き火,たきび,"open-air fire, bonfire"
火,KA,hi,"fire, blaze, flame",導火線,どうかせん,fuse
火,KA,hi,"fire, blaze, flame",火傷,やけど,"burn, scald​"
火,KA,hi,"fire, blaze, flame",出火,しゅっか,outbreak of fire
火,KA,hi,"fire, blaze, flame",砲火,ほうか,"gunfire, fire"
火,KA,hi,"fire, blaze, flame",大火,たいか,large fire
火,KA,hi,"fire, blaze, flame",消火,しょうか,"fire fighting, extinguishing a fire​"
火,KA,hi,"fire, blaze, flame",火器,かき,"firearms, guns"
火,KA,hi,"fire, blaze, flame",火力,かりょく,"heating power, thermal power"
火,KA,hi,"fire, blaze, flame",火照る,ほてる,"to feel hot, flush, burn"
火,KA,hi,"fire, blaze, flame",点火,てんか,"ignition, firing, setting off"
火,KA,hi,"fire, blaze, flame",火口,かこう,crater
火,KA,hi,"fire, blaze, flame",電光石火,でんこうせっか,"flash, instant, lightning speed"
毎,MAI,.,every,毎日,まいにち,every day
毎,MAI,.,every,毎朝,まいあさ,every morning
毎,MAI,.,every,毎週,まいしゅう,every week
毎,MAI,.,every,毎度,まいど,each time
毎,MAI,.,every,毎月,まいつき,every month
毎,MAI,.,every,毎回,まいかい,every time
毎,MAI,.,every,毎食,まいしょく,every meal
毎,MAI,.,every,毎号,まいごう,every issue or number
毎,MAI,.,every,毎冬,まいふゆ,every winter
毎,MAI,.,every,毎期,まいき,every term
休,KYUU,yasu,rest,休暇,きゅうか,"holiday, day off"
休,KYUU,yasu,rest,休憩,きゅうけい,"rest, break, recess"
休,KYUU,yasu,rest,休息,きゅうそく,"rest, relief, relaxation"
休,KYUU,yasu,rest,休養,きゅうよう,"rest, relaxation, recreation"
休,KYUU,yasu,rest,休業,きゅうぎょう,"suspension of business, temporary closure"
休,KYUU,yasu,rest,定休日,ていきゅうび,"regular holiday, fixed day off"
休,KYUU,yasu,rest,休講,きゅうこう,cancellation
休,KYUU,yasu,rest,連休,れんきゅう,consecutive holidays
休,KYUU,yasu,rest,休戦,きゅうせん,"cease-fire, truce"
休,KYUU,yasu,rest,産休,さんきゅう,maternity leave;
休,KYUU,yasu,rest,休日,きゅうじつ,"holiday, day off"
休,KYUU,yasu,rest,週休,しゅうきゅう,weekly holiday
休,KYUU,yasu,rest,休止,きゅうし,"pause, suspension, rest, stoppage"
休,KYUU,yasu,rest,昼休み,ひるやすみ,"lunch break, noon recess"
休,KYUU,yasu,rest,休学,きゅうがく,temporary absence from school
午,GO,.,noon ,午後,ごご,"afternoon, p.m. "
午,GO,.,noon ,正午,しょうご,"noon, midday"
午,GO,.,noon ,午前,ごぜん,"morning, a.m."
午,GO,.,noon ,子午線,しごせん,meridian line
午,GO,.,noon ,午前中,ごぜんちゅう,in the morning
