Kanji,NR,KR,Meaning,W1,R1,M1
名,"MEI, MYOU",na,"name, reputation",名刺,めいし,business card
名,"MEI, MYOU",na,"name, reputation",名物,めいぶつ,famous product
名,"MEI, MYOU",na,"name, reputation",名詞,めいし,noun
名,"MEI, MYOU",na,"name, reputation",名誉,めいよ,"honor, honour, credit, glory"
名,"MEI, MYOU",na,"name, reputation",名札,なふだ,"name plate, name tag, label"
名,"MEI, MYOU",na,"name, reputation",名人,めいじん,"master, expert"
名,"MEI, MYOU",na,"name, reputation",地名,ちめい,place name
名,"MEI, MYOU",na,"name, reputation",氏名,しめい,"full name, identity"
名,"MEI, MYOU",na,"name, reputation",題名,だいめい,"title, caption, heading"
名,"MEI, MYOU",na,"name, reputation",名作,めいさく,masterpiece
名,"MEI, MYOU",na,"name, reputation",宛名,あてな,name and address
名,"MEI, MYOU",na,"name, reputation",著名,ちょめい,"well-known, noted, celebrated"
名,"MEI, MYOU",na,"name, reputation",名簿,めいぼ,"register of names, list of names"
名,"MEI, MYOU",na,"name, reputation",名高い,なだかい,"famous, noted, renowned, celebrated"
名,"MEI, MYOU",na,"name, reputation",名称,めいしょう,"name, title"
名,"MEI, MYOU",na,"name, reputation",名付ける,なづける,"to name, call, term"
名,"MEI, MYOU",na,"name, reputation",記名,きめい,"signature, register"
名,"MEI, MYOU",na,"name, reputation",汚名,おめい,"stigma, dishonour"
名,"MEI, MYOU",na,"name, reputation",匿名,とくめい,anonymity
名,"MEI, MYOU",na,"name, reputation",名声,めいせい,"fame, reputation, renown"
名,"MEI, MYOU",na,"name, reputation",指名,しめい,"naming, nominating, designating"
名,"MEI, MYOU",na,"name, reputation",除名,じょめい,"striking off a name, dropping a name"
名,"MEI, MYOU",na,"name, reputation",無名,むめい,"nameless, unnamed, anonymous"
名,"MEI, MYOU",na,"name, reputation",名指し,なざし,"calling by name, designation, nomination"
名,"MEI, MYOU",na,"name, reputation",病名,びょうめい,name of a disease
名,"MEI, MYOU",na,"name, reputation",異名,いみょう,"another name, nickname, alias"
名,"MEI, MYOU",na,"name, reputation",知名,ちめい,well-known
名,"MEI, MYOU",na,"name, reputation",名目,めいもく,"name, title"
名,"MEI, MYOU",na,"name, reputation",名案,めいあん,good idea
名,"MEI, MYOU",na,"name, reputation",名古屋,なごや,nagoya
名,"MEI, MYOU",na,"name, reputation",有名人,ゆうめいじん,"celebrity, famous person"
金,"KN, KON",kane,"gold, metal, money",金曜日,きんようび,Friday
金,"KN, KON",kane,"gold, metal, money",黄金,おうごん,gold
金,"KN, KON",kane,"gold, metal, money",金属,きんぞく,metal
金,"KN, KON",kane,"gold, metal, money",金融,きんゆう,"finance, financing, credit transacting"
金,"KN, KON",kane,"gold, metal, money",金庫,きんこ,"safe, strongbox, cashbox, vault"
金,"KN, KON",kane,"gold, metal, money",金銭,きんせん,"money, cash"
金,"KN, KON",kane,"gold, metal, money",金額,きんがく,"amount of money, sum of money"
金,"KN, KON",kane,"gold, metal, money",金魚,きんぎょ,goldfish
金,"KN, KON",kane,"gold, metal, money",金槌,かなづち,hammer
金,"KN, KON",kane,"gold, metal, money",金貨,きんか,gold coin
金,"KN, KON",kane,"gold, metal, money",金色,きんいろ,gold color
金,"KN, KON",kane,"gold, metal, money",金融機関,きんゆうきかん,"financial institutions, banking facilities"
金,"KN, KON",kane,"gold, metal, money",金網,かなあみ,"wire netting, wire mesh, wire screen"
金,"KN, KON",kane,"gold, metal, money",金髪,きんぱつ,blond hair
金,"KN, KON",kane,"gold, metal, money",金持ち,かねもち,rich person
金,"KN, KON",kane,"gold, metal, money",金利,きんり,"interest rate, interest"
金,"KN, KON",kane,"gold, metal, money",金品,きんぴん,money and goods
金,"KN, KON",kane,"gold, metal, money",金儲け,かねもうけ,moneymaking
金,"KN, KON",kane,"gold, metal, money",現金,げんきん,cash
金,"KN, KON",kane,"gold, metal, money",奨学金,しょうがくきん,"scholarship, stipend"
金,"KN, KON",kane,"gold, metal, money",賃金,ちんぎん,"wages, pay"
金,"KN, KON",kane,"gold, metal, money",預金,よきん,"deposit, bank account"
金,"KN, KON",kane,"gold, metal, money",基金,ききん,"fund, foundation"
金,"KN, KON",kane,"gold, metal, money",送金,そうきん,"remittance, sending money"
金,"KN, KON",kane,"gold, metal, money",貯金,ちょきん,"putting money aside, savings"
金,"KN, KON",kane,"gold, metal, money",借金,しゃっきん,"debt, loan, liabilities"
金,"KN, KON",kane,"gold, metal, money",料金,りょうきん,"fee, charge, fare"
金,"KN, KON",kane,"gold, metal, money",税金,ぜいきん,"tax, duty"
金,"KN, KON",kane,"gold, metal, money",代金,だいきん,"price, cost, charge, payment, bill"
金,"KN, KON",kane,"gold, metal, money",賞金,しょうきん,prize money
金,"KN, KON",kane,"gold, metal, money",針金,はりがね,wire
金,"KN, KON",kane,"gold, metal, money",資金,しきん,"funds, capital"
金,"KN, KON",kane,"gold, metal, money",募金,ぼきん,fund-raising
金,"KN, KON",kane,"gold, metal, money",残金,ざんきん,remaining money
金,"KN, KON",kane,"gold, metal, money",罰金,ばっきん,"fine, penalty"
金,"KN, KON",kane,"gold, metal, money",年金,ねんきん,"annuity, pension"
金,"KN, KON",kane,"gold, metal, money",資本金,しほんきん,capital stock
金,"KN, KON",kane,"gold, metal, money",成金,なりきん,"upstart, new money"
金,"KN, KON",kane,"gold, metal, money",合金,ごうきん,alloy
金,"KN, KON",kane,"gold, metal, money",試金石,しきんせき,touchstone
金,"KN, KON",kane,"gold, metal, money",裏金,うらがね,bribe
金,"KN, KON",kane,"gold, metal, money",敷金,しききん,security deposit
金,"KN, KON",kane,"gold, metal, money",錬金術,れんきんじゅつ,alchemy
金,"KN, KON",kane,"gold, metal, money",地金,じがね,"ore, unprocessed metal, ground metal"
金,"KN, KON",kane,"gold, metal, money",大金,たいきん,large amount of money
金,"KN, KON",kane,"gold, metal, money",金利,きんり,"interest rate, interest"
金,"KN, KON",kane,"gold, metal, money",保険金,ほけんきん,insurance payout
金,"KN, KON",kane,"gold, metal, money",留め金,とめがね,"clasp, latch, catch, fastener"
金,"KN, KON",kane,"gold, metal, money",公金,こうきん,public funds​
金,"KN, KON",kane,"gold, metal, money",純金,じゅんきん,"pure gold, solid gold"
金,"KN, KON",kane,"gold, metal, money",引き金,ひきがね,trigger
金,"KN, KON",kane,"gold, metal, money",掛け金,かけきん,installment
金,"KN, KON",kane,"gold, metal, money",献金,けんきん,"donation, contribution, offering"
金,"KN, KON",kane,"gold, metal, money",入金,にゅうきん,"receipt of money, money received"
金,"KN, KON",kane,"gold, metal, money",定期預金,ていきよきん,term deposit
金,"KN, KON",kane,"gold, metal, money",返金,へんきん,repayment
金,"KN, KON",kane,"gold, metal, money",資金調達,しきんちょうたつ,fundraising
金,"KN, KON",kane,"gold, metal, money",集金,しゅうきん,money collection
男,"DAN, NAN",otoko,man,男,おとこ,"man, male"
男,"DAN, NAN",otoko,man,男性,だんせい,"man, male​"
男,"DAN, NAN",otoko,man,男の子,おとこのこ,boy
男,"DAN, NAN",otoko,man,男子,だんし,boy
男,"DAN, NAN",otoko,man,男の人,おとこのひと,man
男,"DAN, NAN",otoko,man,長男,ちょうなん,eldest son
男,"DAN, NAN",otoko,man,男女,だんじょ,men and women
男,"DAN, NAN",otoko,man,男優,だんゆう,male actor​
男,"DAN, NAN",otoko,man,男前,おとこまえ,handsome man
男,"DAN, NAN",otoko,man,三男,さんなん,"three sons, third son"
男,"DAN, NAN",otoko,man,男性的,だんせいてき,manly
男,"DAN, NAN",otoko,man,男らしい,おとこらしい,"manly, masculine, like a man"
男,"DAN, NAN",otoko,man,美男子,びだんし,handsome man
男,"DAN, NAN",otoko,man,男装,だんそう,disguising oneself as a man
男,"DAN, NAN",otoko,man,美男,びなん,handsome man
外,"GAI, GE","soto, hoka, hazu",outside,外,そと,outside
外,"GAI, GE","soto, hoka, hazu",outside,外国人,がいこくじん,foreigner
外,"GAI, GE","soto, hoka, hazu",outside,郊外,こうがい,suburb
外,"GAI, GE","soto, hoka, hazu",outside,海外,かいがい,"foreign, abroad, overseas"
外,"GAI, GE","soto, hoka, hazu",outside,外交,がいこう,"diplomacy, selling, canvassing"
外,"GAI, GE","soto, hoka, hazu",outside,外国,がいこく,foreign country
外,"GAI, GE","soto, hoka, hazu",outside,以外,いがい,with the exception of
外,"GAI, GE","soto, hoka, hazu",outside,外出,がいしゅつ,going out
外,"GAI, GE","soto, hoka, hazu",outside,外す,はずす,"to remove, take off, detach, drop, leave"
外,"GAI, GE","soto, hoka, hazu",outside,意外,いがい,"unexpected, surprising"
外,"GAI, GE","soto, hoka, hazu",outside,外れる,はずれる,"to be disconnected, get out of place, be off, miss the mark"
外,"GAI, GE","soto, hoka, hazu",outside,例外,れいがい,exception
外,"GAI, GE","soto, hoka, hazu",outside,外部,がいぶ,"outside, exterior"
外,"GAI, GE","soto, hoka, hazu",outside,案外,あんがい,"unexpectedly, surprisingly"
外,"GAI, GE","soto, hoka, hazu",outside,屋外,おくがい,"outdoors, outside"
外,"GAI, GE","soto, hoka, hazu",outside,外科,げか,surgery
外,"GAI, GE","soto, hoka, hazu",outside,除外,じょがい,"exception, exclusion"
外,"GAI, GE","soto, hoka, hazu",outside,野外,やがい,"outdoors, outside, open air"
外,"GAI, GE","soto, hoka, hazu",outside,外観,外観,outward appearance
外,"GAI, GE","soto, hoka, hazu",outside,外相,がいしょう,foreign minister
外,"GAI, GE","soto, hoka, hazu",outside,外来,がいらい,"foreign, imported"
外,"GAI, GE","soto, hoka, hazu",outside,外貨,がいか,foreign currency
外,"GAI, GE","soto, hoka, hazu",outside,外務省,がいむしょう,ministry of foreign affairs
外,"GAI, GE","soto, hoka, hazu",outside,外国語,がいこくご,foreign language
外,"GAI, GE","soto, hoka, hazu",outside,外人,がいじん,foreigner
外,"GAI, GE","soto, hoka, hazu",outside,紫外線,しがいせん,ultraviolet rays
外,"GAI, GE","soto, hoka, hazu",outside,外交官,がいこうかん,diplomat
外,"GAI, GE","soto, hoka, hazu",outside,外野,がいや,outfield
外,"GAI, GE","soto, hoka, hazu",outside,外傷,がいしょう,external wound
外,"GAI, GE","soto, hoka, hazu",outside,疎外,そがい,"estrangement, neglect, alienation"
外,"GAI, GE","soto, hoka, hazu",outside,外側,そとがわ,"exterior, outside, outer"
外,"GAI, GE","soto, hoka, hazu",outside,外見,がいけん,outward appearance
外,"GAI, GE","soto, hoka, hazu",outside,外食,がいしょく,"eating out, dining out"
外,"GAI, GE","soto, hoka, hazu",outside,外科医,げかい,surgeon
外,"GAI, GE","soto, hoka, hazu",outside,戸外,こがい,"open air, outdoors, outside"
外,"GAI, GE","soto, hoka, hazu",outside,国外,こくがい,"outside the country, abroad"
外,"GAI, GE","soto, hoka, hazu",outside,市外,しがい,"outside the city, suburbs​"
外,"GAI, GE","soto, hoka, hazu",outside,対外,たいがい,"external, foreign"
外,"GAI, GE","soto, hoka, hazu",outside,内外,ないがい,inside and outside
外,"GAI, GE","soto, hoka, hazu",outside,論外,ろんがい,"out of the question, outrageous"
外,"GAI, GE","soto, hoka, hazu",outside,外車,がいしゃ,"foreign-made car, imported car"
外,"GAI, GE","soto, hoka, hazu",outside,予想外,よそうがい,"unexpected, unforeseen, strange"
外,"GAI, GE","soto, hoka, hazu",outside,例外的,れいがいてき,"exceptional, unusual"
外,"GAI, GE","soto, hoka, hazu",outside,外洋,がいよう,"open sea, ocean"
外,"GAI, GE","soto, hoka, hazu",outside,社外,しゃがい,outside the company
外,"GAI, GE","soto, hoka, hazu",outside,外壁,がいへき,outer wall
外,"GAI, GE","soto, hoka, hazu",outside,場外,じょうがい,"outside the hall, off the grounds"
外,"GAI, GE","soto, hoka, hazu",outside,法外,ほうがい,"exorbitant, outrageous, ridiculous"
外,"GAI, GE","soto, hoka, hazu",outside,取り外す,とりはずす,"to dismantle, demount, detach"
外,"GAI, GE","soto, hoka, hazu",outside,町外れ,まちはずれ,"outskirts, edge of a town"
外,"GAI, GE","soto, hoka, hazu",outside,外気,がいき,open air
外,"GAI, GE","soto, hoka, hazu",outside,外面,がいめん,"outer surface, outside. exterior"
外,"GAI, GE","soto, hoka, hazu",outside,海外旅行,かいがいりょこう,trip abroad
外,"GAI, GE","soto, hoka, hazu",outside,外付け,そとづけ,external
外,"GAI, GE","soto, hoka, hazu",outside,的外れ,まとはずれ,"off the mark, off base, misdirected"
外,"GAI, GE","soto, hoka, hazu",outside,言外,げんがい,"unexpressed, unspoken, implied, implicit"
外,"GAI, GE","soto, hoka, hazu",outside,外用,がいよう,external use
外,"GAI, GE","soto, hoka, hazu",outside,度外視,どがいし,"disregarding, taking no account of"
外,"GAI, GE","soto, hoka, hazu",outside,外泊,がいはく,staying somewhere else overnight
外,"GAI, GE","soto, hoka, hazu",outside,学外,がくがい,outside the school
外,"GAI, GE","soto, hoka, hazu",outside,外套,がいとう,"overcoat, greatcoat, cloak, wrap"
外,"GAI, GE","soto, hoka, hazu",outside,外交政策,がいこうせいさく,foreign policy
外,"GAI, GE","soto, hoka, hazu",outside,域外,いきがい,outside the area
外,"GAI, GE","soto, hoka, hazu",outside,課外,かがい,extracurricular
外,"GAI, GE","soto, hoka, hazu",outside,問題外,もんだいがい,"out of the question, unthinkable, impossible"
外,"GAI, GE","soto, hoka, hazu",outside,外出中,がいしゅつちゅう,while being out of the office
外,"GAI, GE","soto, hoka, hazu",outside,外交関係,がいこうかんけい,diplomatic relations
外,"GAI, GE","soto, hoka, hazu",outside,口外,こうがい,revealing
外,"GAI, GE","soto, hoka, hazu",outside,部外者,ぶがいしゃ,outsider
外,"GAI, GE","soto, hoka, hazu",outside,脳外科医,のうげかい,brain surgeon
外,"GAI, GE","soto, hoka, hazu",outside,外交的,がいこうてき,diplomatic
外,"GAI, GE","soto, hoka, hazu",outside,諸外国,しょがいこく,various foreign countries
外,"GAI, GE","soto, hoka, hazu",outside,外国産,がいこく,foreign made product
外,"GAI, GE","soto, hoka, hazu",outside,外交術,がいこうじゅつ,"diplomacy, state-craft"
外,"GAI, GE","soto, hoka, hazu",outside,外宇宙,がいうちゅう,outer space
外,"GAI, GE","soto, hoka, hazu",outside,調子外れ,ちょうしはずれ,"discord, disharmony, false note"
外,"GAI, GE","soto, hoka, hazu",outside,海外市場,かいがいしじょう,overseas market
外,"GAI, GE","soto, hoka, hazu",outside,存外,ぞんがい,beyond expectation
外,"GAI, GE","soto, hoka, hazu",outside,赤外線,せきがいせん,infrared rays
四,SHI,"yo, yon",four,四,し・よん,four
四,SHI,"yo, yon",four,四つ,よっつ,four
四,SHI,"yo, yon",four,四季,しき,the four seasons
四,SHI,"yo, yon",four,四捨五入,ししゃごにゅう,rounding half up
四,SHI,"yo, yon",four,四角,しかく,"quadrilateral, square"
四,SHI,"yo, yon",four,四角い,しかくい,"square, rectangular"
四,SHI,"yo, yon",four,四日,よっか,"fourth day of the month, four days"
四,SHI,"yo, yon",four,四国,しこく,shikoku
四,SHI,"yo, yon",four,四月,しがつ,april
四,SHI,"yo, yon",four,四半期,しはんき,quarter of a year
四,SHI,"yo, yon",four,四方,しほう,the four cardinal directions
四,SHI,"yo, yon",four,四本,よんほん,four long cylindrical things
四,SHI,"yo, yon",four,四人,よにん,four people
四,SHI,"yo, yon",four,四時,よじ,four o'clock
四,SHI,"yo, yon",four,四つ角,よつかど,four corners
四,SHI,"yo, yon",four,四球,しきゅう,four balls
四,SHI,"yo, yon",four,四輪車,よんりんしゃ,"automobile, car"
四,SHI,"yo, yon",four,四畳半,よじょうはん,four and a half tatami mats
四,SHI,"yo, yon",four,真四角,ましかく,square
先,SEN,saki,"earlier, ahead, before",先,さき,"point, tip, first, before"
先,SEN,saki,"earlier, ahead, before",先生,せんせい,teacher
先,SEN,saki,"earlier, ahead, before",先輩,せんぱい,senior
先,SEN,saki,"earlier, ahead, before",先週,せんしゅう,last week
先,SEN,saki,"earlier, ahead, before",先月,せんげつ,last month​
先,SEN,saki,"earlier, ahead, before",先祖,せんぞ,"ancestor, forefather"
先,SEN,saki,"earlier, ahead, before",先日,せんじつ,the other day
先,SEN,saki,"earlier, ahead, before",先ず,まず,first of all
先,SEN,saki,"earlier, ahead, before",祖先,そせん,ancestor
先,SEN,saki,"earlier, ahead, before",先頭,せんとう,"head, lead, forefront"
先,SEN,saki,"earlier, ahead, before",真っ先,まっさき,"the head, the foremost"
先,SEN,saki,"earlier, ahead, before",先端,せんたん,"pointed end, forefront"
先,SEN,saki,"earlier, ahead, before",先ほど,さきほど,"a short while ago, a moment ago"
先,SEN,saki,"earlier, ahead, before",一先ず,ひとまず,"for now, for the time being"
先,SEN,saki,"earlier, ahead, before",お先に,おさきに,"before, previously, ahead"
先,SEN,saki,"earlier, ahead, before",優先,ゆうせん,"preference, priority, precedence​"
先,SEN,saki,"earlier, ahead, before",勤め先,つとめさき,place of work
先,SEN,saki,"earlier, ahead, before",先行,せんこう,"going ahead, going first"
先,SEN,saki,"earlier, ahead, before",先天的,せんてんてき,"inborn, innate, inherent"
先,SEN,saki,"earlier, ahead, before",先だって,せんだって,"the other day, some time ago"
先,SEN,saki,"earlier, ahead, before",先進国,せんしんこく,advanced country
先,SEN,saki,"earlier, ahead, before",先例,せんれい,precedent
先,SEN,saki,"earlier, ahead, before",つま先,つまさき,"toes, tips of the toes"
先,SEN,saki,"earlier, ahead, before",先に,さきに,"previously, first, before"
先,SEN,saki,"earlier, ahead, before",行き先,いきさき,destination
先,SEN,saki,"earlier, ahead, before",口先,くちさき,"lip service, mere words, professions"
先,SEN,saki,"earlier, ahead, before",先進,せんしん,"advanced, developed"
先,SEN,saki,"earlier, ahead, before",先方,せんぽう,"other party, other side"
先,SEN,saki,"earlier, ahead, before",指先,ゆびさき,"fingertip, finger"
先,SEN,saki,"earlier, ahead, before",得意先,とくいさき,"regular customer, client, patron"
先,SEN,saki,"earlier, ahead, before",先導,せんどう,"guidance, leadership, leading the way"
先,SEN,saki,"earlier, ahead, before",旅先,たびさき,destination
先,SEN,saki,"earlier, ahead, before",先制,せんせい,"head start, initiative"
先,SEN,saki,"earlier, ahead, before",先駆け,さきがけ,"pioneer, leader, harbinger"
先,SEN,saki,"earlier, ahead, before",先決,せんけつ,deciding first
先,SEN,saki,"earlier, ahead, before",先入観,せんにゅうかん,"preconception, preconceived notion"
先,SEN,saki,"earlier, ahead, before",春先,はるさき,beginning of spring
先,SEN,saki,"earlier, ahead, before",先々,さきざき,"distant future, inevitable future"
先,SEN,saki,"earlier, ahead, before",店先,みせさき,"storefront, shopfront"
先,SEN,saki,"earlier, ahead, before",先安,さきやす,lower future quotations
先,SEN,saki,"earlier, ahead, before",先送り,さきおくり,"putting off, postponement, delaying"
先,SEN,saki,"earlier, ahead, before",矢先,やさき,arrowhead
先,SEN,saki,"earlier, ahead, before",目先,めさき,"before one's eyes, under one's nose"
先,SEN,saki,"earlier, ahead, before",先人,せんじん,"predecessor, pioneer, ancestor"
先,SEN,saki,"earlier, ahead, before",先見,せんけん,"foresight, anticipation"
先,SEN,saki,"earlier, ahead, before",先行き,さきゆき,"the future, future prospects"
先,SEN,saki,"earlier, ahead, before",率先,そっせん,taking the initiative
先,SEN,saki,"earlier, ahead, before",先頃,さきごろ,"recently, the other day"
先,SEN,saki,"earlier, ahead, before",宛先,あてさき,"address, destination"
先,SEN,saki,"earlier, ahead, before",連絡先,れんらくさき,contact address
先,SEN,saki,"earlier, ahead, before",取引先,とりひきさき,"customer, client"
先,SEN,saki,"earlier, ahead, before",軒先,のきさき,"edge of the eaves, house frontage"
先,SEN,saki,"earlier, ahead, before",先立つ,さきだつ,"to lead, to take the lead "
先,SEN,saki,"earlier, ahead, before",先んじる,さきんじる,"to precede, forestall, anticipate"
先,SEN,saki,"earlier, ahead, before",先回り,さきまわ,going on ahead
先,SEN,saki,"earlier, ahead, before",鼻先,はなさき,tip of nose​
先,SEN,saki,"earlier, ahead, before",手先,てさき,"fingers, fingertips"
先,SEN,saki,"earlier, ahead, before",先払い,さきばらい,payment in advance
先,SEN,saki,"earlier, ahead, before",先着,せんちゃく,arriving first
先,SEN,saki,"earlier, ahead, before",先代,せんだい,previous generation 
川,SEN,kawa,river,川,かわ,river
川,SEN,kawa,river,河川,かせん,rivers
川,SEN,kawa,river,小川,おがわ,"stream, brook, creek"
川,SEN,kawa,river,川沿い,かわぞい,"along the river, riverside"
川,SEN,kawa,river,川上,かわかみ,upstream
川,SEN,kawa,river,川岸,かわぎし,"riverbank, riverside"
川,SEN,kawa,river,川幅,かわはば,width of a river​
川,SEN,kawa,river,川端,かわばた,"riverside, riverbank"
川,SEN,kawa,river,堀川,ほりかわ,canal
川,SEN,kawa,river,滝川,たきがわ,rapids
川,SEN,kawa,river,谷川,たにがわ,mountain stream
川,SEN,kawa,river,川底,かわぞこ,riverbed
東,TOU,higashi,east,東,ひがし,east
東,TOU,higashi,east,東洋,とうよう,the east
東,TOU,higashi,east,東西,とうざい,east and west
東,TOU,higashi,east,極東,きょくとう,far east
東,TOU,higashi,east,中東,ちゅうとう,middle east
東,TOU,higashi,east,東北,とうほく,north-east
東,TOU,higashi,east,関東,かんとう,kanto region
東,TOU,higashi,east,東京,とうきょう,tokyo
東,TOU,higashi,east,東部,とうぶ,eastern part
東,TOU,higashi,east,東側,ひがしがわ,east side
東,TOU,higashi,east,南東,なんとう,southeast
東,TOU,higashi,east,東方,とうほう,eastern direction
東,TOU,higashi,east,東経,とうけい,east longitude
東,TOU,higashi,east,北東,ほくとう,northeast
聞,"BUN, MON",ki,"hear, listen, ask",聞く,きく,"to hear, to ask, to listen"
聞,"BUN, MON",ki,"hear, listen, ask",新聞,しんぶん,newspaper
聞,"BUN, MON",ki,"hear, listen, ask",新聞社,しんぶんしゃ,newspaper company
聞,"BUN, MON",ki,"hear, listen, ask",聞こえる,きこえる,"to be heard, be audible"
聞,"BUN, MON",ki,"hear, listen, ask",新聞紙,しんぶんし,newsprint
聞,"BUN, MON",ki,"hear, listen, ask",聴聞,ちょうもん,"listening, hearing​"
聞,"BUN, MON",ki,"hear, listen, ask",醜聞,しゅうぶん,scandal
聞,"BUN, MON",ki,"hear, listen, ask",聞かす,きかす,"to let someone hear, tell, inform"
聞,"BUN, MON",ki,"hear, listen, ask",新聞記事,しんぶんきじ,newspaper story
聞,"BUN, MON",ki,"hear, listen, ask",前代未聞,ぜんだいみもん,"unheard-of, unprecedented"
聞,"BUN, MON",ki,"hear, listen, ask",見聞,けんぶん,"information, experience, knowledge"
聞,"BUN, MON",ki,"hear, listen, ask",聞き取る,ききとる,"to catch someone's words, follow,  understand"
聞,"BUN, MON",ki,"hear, listen, ask",聞き入る,ききいる,to listen attentively to
聞,"BUN, MON",ki,"hear, listen, ask",聞き出す,ききだす,to get information out of a person
聞,"BUN, MON",ki,"hear, listen, ask",言い聞かせる,いいきかせる,"to tell, persuade, advise, warn"
聞,"BUN, MON",ki,"hear, listen, ask",新聞広告,しんぶんこうこく,newspaper advertisement
聞,"BUN, MON",ki,"hear, listen, ask",聞きつける,ききつける,"to hear, catch the sound of something, hear about"
聞,"BUN, MON",ki,"hear, listen, ask",聞き分ける,ききわける,to recognize by sound 
聞,"BUN, MON",ki,"hear, listen, ask",聞き覚え,きききおぼえ,learning by ear
聞,"BUN, MON",ki,"hear, listen, ask",聞き手,ききて,"hearer, listener, audience​"
聞,"BUN, MON",ki,"hear, listen, ask",聞き書き,ききがき,writing down what one hears
聞,"BUN, MON",ki,"hear, listen, ask",聞き返す,ききかえす,"to listen repeatedly, listen again, ask a question in return"
語 ,GO,kata,language,語 ,ご,language
語 ,GO,kata,language,英語,えいご,english
語 ,GO,kata,language,言語,げんご,language
語 ,GO,kata,language,物語,ものがたり,"story, tale"
語 ,GO,kata,language,国語,こくご,national language
語 ,GO,kata,language,敬語,けいご,"honorific, polite expression"
語 ,GO,kata,language,略語,りゃくご,"abbreviation, acronym"
語 ,GO,kata,language,主語,しゅご,subject
語 ,GO,kata,language,単語,たんご,"word, vocabulary"
語 ,GO,kata,language,用語,ようご,"term, terminology"
語 ,GO,kata,language,熟語,じゅくご,kanji compound​
語 ,GO,kata,language,日本語,にほんご,japanese language
語 ,GO,kata,language,外国語,がいこくご,foreign language​
語 ,GO,kata,language,俗語,ぞくご,"colloquialism, colloquial language"
語 ,GO,kata,language,口語,こうご,"spoken language, colloquial speech"
語 ,GO,kata,language,中国語,ちゅうごくご,chinese language
語 ,GO,kata,language,標語,ひょうご,"motto, slogan, catchword"
語 ,GO,kata,language,母国語,ぼこくご,"mother tongue, native language​"
語 ,GO,kata,language,共通語,きょうつうご,common language
語 ,GO,kata,language,文語,ぶんご,written language
語 ,GO,kata,language,英単語,えいたんご,english word
語 ,GO,kata,language,韓国語,かんこくご,korean language
語 ,GO,kata,language,専門用語,せんもんようご,technical term
語 ,GO,kata,language,原語,げんご,"original word, original language"
語 ,GO,kata,language,独語,どくご,monologue
語 ,GO,kata,language,修飾語,しゅうしょくご,"modifier, qualifier​"
語 ,GO,kata,language,擬声語,ぎせいご,onomatope
語 ,GO,kata,language,公用語,こうようご,official language
語 ,GO,kata,language,述語,じゅつご,predicate
語 ,GO,kata,language,反対語,はんたいご,antonym
語 ,GO,kata,language,流行語,りゅうこうご,"buzzword, vogue word, popular phrase"
語 ,GO,kata,language,法律用語,ほうりつようご,legal term
語 ,GO,kata,language,同意語,どういご,synonym
語 ,GO,kata,language,反意語,はんいご,antonym
語 ,GO,kata,language,丁寧語,ていねいご,polite language 
語 ,GO,kata,language,新語,しんご,"new word, modern term"
語 ,GO,kata,language,造語,ぞうご,coined word
語 ,GO,kata,language,季語,きご,seasonal word
語 ,GO,kata,language,外来語,がいらいご,"loanword, foreign-origin word"
九,"KYUU, KU",kokono,nine,九,きゅう,nine
九,"KYUU, KU",kokono,nine,九つ,ここのつ,nine
九,"KYUU, KU",kokono,nine,九日,ここのか,"ninth day of the month, nine days"
九,"KYUU, KU",kokono,nine,九州,きゅうしゅう,kyushu
九,"KYUU, KU",kokono,nine,九月,くがつ,september
九,"KYUU, KU",kokono,nine,九重,ここのえ,ninefold
九,"KYUU, KU",kokono,nine,十九,じゅうきゅう,nineteen
九,"KYUU, KU",kokono,nine,十九日,じゅうくにち,19th day of the month
食,SHOKU,"ta, ku","food, eat",食事,しょくじ,meal
食,SHOKU,"ta, ku","food, eat",食堂,しょくどう,"dining room, dining hall"
食,SHOKU,"ta, ku","food, eat",昼食,ちゅうしょく,lunch
食,SHOKU,"ta, ku","food, eat",食欲,しょくよく,appetite for food
食,SHOKU,"ta, ku","food, eat",食品,しょくひん,"food products, foodstuffs"
食,SHOKU,"ta, ku","food, eat",食料品,しょくりょうひん,"foodstuff, groceries"
食,SHOKU,"ta, ku","food, eat",主食,しゅしょく,staple food
食,SHOKU,"ta, ku","food, eat",給食,きゅうしょく,"provision of lunch, lunch service"
食,SHOKU,"ta, ku","food, eat",定食,ていしょく,"set meal, special of the day"
食,SHOKU,"ta, ku","food, eat",食料,しょくりょう,food
食,SHOKU,"ta, ku","food, eat",食物,しょくもつ,"food, foodstuff"
食,SHOKU,"ta, ku","food, eat",食卓,しょくたく,dining table
食,SHOKU,"ta, ku","food, eat",食糧,しょくりょう,"food, provisions, food supply"
食,SHOKU,"ta, ku","food, eat",食う,くう,to eat​
食,SHOKU,"ta, ku","food, eat",食器,しょっき,tableware
食,SHOKU,"ta, ku","food, eat",食塩,しょくえん,table salt
食,SHOKU,"ta, ku","food, eat",衣食住,いしょくじゅう,"food, clothing and shelter, necessities of life"
食,SHOKU,"ta, ku","food, eat",食い違う,くいちがう,to not match well 
食,SHOKU,"ta, ku","food, eat",夕食,ゆうしょく,"evening meal, dinner"
食,SHOKU,"ta, ku","food, eat",朝食,ちょうしょく,breakfast
食,SHOKU,"ta, ku","food, eat",食中毒,しょくちゅうどく,food poisoning
